HOLDING_CODE,off.farm.income,successor
058/0086,TRUE,FALSE
063/0067,TRUE,FALSE
063/0070,TRUE,FALSE
063/0075,FALSE,FALSE
063/0084,FALSE,TRUE
063/0092,TRUE,FALSE
064/0002,FALSE,TRUE
070/0039,FALSE,FALSE
070/0056,FALSE,FALSE
074/0125,FALSE,TRUE
074/0127,TRUE,FALSE
074/0129,TRUE,FALSE
074/0136,FALSE,TRUE
074/0139,FALSE,TRUE
074/0145,FALSE,TRUE
074/0146,FALSE,FALSE
074/0150,TRUE,FALSE
046/0022,FALSE,TRUE
046/0024,FALSE,FALSE
046/0026,FALSE,TRUE
046/0029,TRUE,FALSE
046/0032,FALSE,TRUE
046/0054,FALSE,TRUE
050/0129,FALSE,FALSE
050/0132,FALSE,TRUE
050/0145,FALSE,TRUE
050/0168,TRUE,FALSE
050/0175,TRUE,FALSE
055/0048,FALSE,TRUE
055/0050,FALSE,TRUE
055/0051,TRUE,FALSE
055/0054,FALSE,TRUE
055/0061,FALSE,TRUE
055/0062,FALSE,TRUE
055/0071,TRUE,FALSE
055/0079,FALSE,TRUE
055/0087,FALSE,TRUE
055/0091,FALSE,TRUE
040/0025,FALSE,TRUE
040/0054,FALSE,TRUE
040/0058,FALSE,FALSE
040/0059,TRUE,FALSE
046/0055,FALSE,FALSE
046/0063,TRUE,FALSE
046/0067,FALSE,FALSE
046/0072,TRUE,FALSE
046/0078,FALSE,TRUE
050/0191,FALSE,TRUE
050/0194,TRUE,FALSE
050/0196,FALSE,TRUE
050/0200,TRUE,FALSE
050/0206,FALSE,TRUE
050/0211,TRUE,FALSE
055/0097,TRUE,FALSE
055/0099,FALSE,FALSE
055/0103,TRUE,FALSE
055/0118,FALSE,FALSE
040/0064,FALSE,TRUE
040/0069,TRUE,FALSE
040/0071,TRUE,FALSE
040/0097,TRUE,FALSE
040/0100,FALSE,FALSE
041/0001,TRUE,FALSE
041/0004,FALSE,TRUE
046/0092,TRUE,FALSE
046/0099,FALSE,FALSE
046/0114,TRUE,FALSE
046/0115,TRUE,FALSE
046/0117,TRUE,FALSE
050/0216,FALSE,TRUE
050/0217,TRUE,FALSE
050/0235,FALSE,TRUE
050/0248,TRUE,FALSE
050/0267,TRUE,FALSE
050/0271,FALSE,TRUE
050/0278,FALSE,TRUE
055/0146,FALSE,FALSE
055/0155,TRUE,FALSE
055/0158,FALSE,TRUE
055/0165,TRUE,FALSE
055/0168,FALSE,TRUE
041/0007,FALSE,TRUE
041/0008,FALSE,FALSE
041/0010,FALSE,FALSE
041/0015,FALSE,TRUE
041/0019,TRUE,FALSE
047/0006,FALSE,FALSE
047/0018,FALSE,FALSE
047/0038,TRUE,FALSE
047/0043,FALSE,FALSE
051/0010,FALSE,FALSE
055/0178,TRUE,FALSE
055/0183,TRUE,FALSE
055/0184,FALSE,FALSE
055/0187,TRUE,FALSE
055/0194,FALSE,TRUE
041/0054,TRUE,FALSE
041/0056,FALSE,TRUE
041/0057,FALSE,TRUE
041/0059,FALSE,TRUE
041/0073,FALSE,TRUE
042/0001,TRUE,FALSE
042/0002,FALSE,FALSE
047/0044,FALSE,TRUE
047/0045,TRUE,FALSE
047/0047,FALSE,TRUE
047/0063,TRUE,FALSE
047/0064,TRUE,FALSE
047/0067,TRUE,FALSE
047/0090,FALSE,TRUE
051/0013,TRUE,FALSE
051/0021,FALSE,TRUE
051/0023,TRUE,FALSE
051/0025,TRUE,FALSE
051/0028,TRUE,FALSE
051/0031,TRUE,FALSE
051/0034,FALSE,TRUE
051/0041,FALSE,TRUE
055/0199,TRUE,FALSE
042/0044,FALSE,FALSE
042/0051,FALSE,TRUE
047/0097,FALSE,TRUE
047/0103,FALSE,TRUE
047/0104,FALSE,TRUE
047/0105,TRUE,FALSE
047/0108,TRUE,FALSE
047/0113,TRUE,FALSE
047/0117,TRUE,FALSE
048/0003,FALSE,TRUE
048/0007,TRUE,FALSE
051/0050,TRUE,FALSE
051/0056,FALSE,TRUE
051/0057,FALSE,TRUE
051/0065,FALSE,TRUE
051/0070,FALSE,FALSE
036/0111,FALSE,FALSE
036/0114,TRUE,FALSE
036/0115,TRUE,FALSE
036/0123,TRUE,FALSE
036/0124,TRUE,FALSE
036/0128,FALSE,FALSE
043/0014,TRUE,FALSE
043/0015,FALSE,FALSE
048/0014,TRUE,FALSE
048/0017,FALSE,TRUE
048/0020,TRUE,FALSE
048/0043,FALSE,FALSE
048/0049,FALSE,FALSE
051/0072,FALSE,TRUE
051/0077,FALSE,TRUE
051/0080,FALSE,TRUE
051/0081,FALSE,TRUE
051/0082,TRUE,FALSE
051/0084,FALSE,FALSE
051/0096,TRUE,FALSE
036/0135,TRUE,FALSE
036/0139,FALSE,TRUE
036/0142,FALSE,FALSE
036/0149,FALSE,TRUE
036/0150,TRUE,FALSE
043/0038,FALSE,TRUE
043/0042,TRUE,FALSE
043/0048,FALSE,TRUE
043/0057,TRUE,FALSE
043/0060,FALSE,TRUE
049/0004,FALSE,FALSE
049/0017,TRUE,FALSE
049/0021,FALSE,TRUE
049/0025,TRUE,FALSE
049/0031,FALSE,TRUE
049/0033,TRUE,FALSE
051/0115,TRUE,FALSE
052/0002,FALSE,TRUE
052/0023,TRUE,FALSE
052/0033,TRUE,FALSE
052/0034,FALSE,TRUE
052/0038,TRUE,FALSE
037/0006,FALSE,TRUE
037/0007,TRUE,FALSE
037/0008,TRUE,FALSE
037/0018,TRUE,FALSE
037/0019,FALSE,TRUE
037/0021,FALSE,TRUE
037/0022,TRUE,FALSE
043/0064,TRUE,FALSE
043/0066,TRUE,FALSE
043/0091,TRUE,FALSE
044/0005,FALSE,TRUE
044/0006,FALSE,TRUE
044/0009,TRUE,FALSE
049/0037,FALSE,TRUE
049/0050,TRUE,FALSE
049/0057,FALSE,TRUE
049/0060,FALSE,FALSE
049/0070,FALSE,TRUE
052/0055,FALSE,FALSE
053/0001,TRUE,FALSE
053/0005,FALSE,FALSE
053/0008,FALSE,FALSE
037/0023,TRUE,FALSE
037/0024,FALSE,FALSE
037/0030,TRUE,FALSE
037/0034,TRUE,FALSE
037/0037,TRUE,FALSE
037/0041,FALSE,TRUE
037/0042,FALSE,FALSE
037/0046,TRUE,FALSE
044/0012,FALSE,TRUE
044/0022,TRUE,FALSE
044/0028,FALSE,TRUE
044/0029,TRUE,FALSE
044/0030,TRUE,FALSE
044/0031,TRUE,FALSE
044/0034,FALSE,TRUE
044/0035,FALSE,TRUE
049/0078,FALSE,TRUE
049/0097,FALSE,TRUE
049/0106,FALSE,FALSE
053/0028,TRUE,FALSE
053/0036,FALSE,TRUE
053/0053,FALSE,TRUE
037/0047,FALSE,TRUE
037/0071,TRUE,FALSE
037/0075,TRUE,FALSE
037/0081,TRUE,FALSE
044/0040,TRUE,FALSE
044/0043,FALSE,TRUE
044/0047,FALSE,TRUE
044/0049,FALSE,TRUE
044/0052,FALSE,TRUE
044/0058,FALSE,TRUE
044/0062,TRUE,FALSE
049/0110,TRUE,FALSE
049/0135,FALSE,TRUE
049/0147,FALSE,TRUE
049/0153,FALSE,FALSE
049/0155,TRUE,FALSE
049/0186,FALSE,FALSE
053/0065,TRUE,FALSE
053/0081,FALSE,TRUE
053/0082,TRUE,FALSE
053/0087,FALSE,TRUE
037/0090,FALSE,TRUE
037/0092,FALSE,TRUE
037/0093,FALSE,TRUE
037/0094,FALSE,TRUE
037/0100,FALSE,TRUE
037/0101,TRUE,FALSE
037/0105,FALSE,TRUE
037/0106,FALSE,FALSE
044/0074,FALSE,FALSE
044/0079,FALSE,FALSE
044/0084,FALSE,TRUE
044/0086,FALSE,TRUE
044/0089,FALSE,TRUE
044/0095,FALSE,TRUE
044/0096,FALSE,TRUE
044/0097,FALSE,TRUE
044/0102,FALSE,TRUE
049/0200,TRUE,FALSE
049/0224,TRUE,FALSE
049/0227,FALSE,TRUE
053/0095,FALSE,TRUE
053/0097,TRUE,FALSE
053/0105,FALSE,TRUE
053/0106,FALSE,TRUE
053/0118,TRUE,FALSE
053/0122,TRUE,FALSE
053/0135,TRUE,FALSE
053/0140,TRUE,FALSE
037/0114,FALSE,FALSE
037/0124,FALSE,FALSE
037/0141,TRUE,FALSE
037/0161,TRUE,FALSE
038/0001,TRUE,FALSE
044/0103,FALSE,TRUE
044/0110,FALSE,TRUE
044/0113,FALSE,TRUE
044/0114,TRUE,FALSE
044/0118,TRUE,FALSE
044/0124,FALSE,TRUE
044/0125,FALSE,FALSE
050/0001,FALSE,FALSE
050/0007,TRUE,FALSE
050/0023,TRUE,FALSE
053/0143,TRUE,FALSE
053/0144,FALSE,FALSE
053/0149,TRUE,FALSE
053/0156,FALSE,TRUE
053/0166,FALSE,FALSE
038/0006,FALSE,TRUE
038/0011,TRUE,FALSE
038/0031,FALSE,TRUE
038/0071,TRUE,FALSE
044/0126,FALSE,TRUE
044/0130,FALSE,TRUE
044/0154,TRUE,FALSE
044/0159,TRUE,FALSE
044/0161,TRUE,FALSE
050/0024,FALSE,TRUE
050/0032,TRUE,FALSE
050/0039,FALSE,TRUE
050/0041,FALSE,FALSE
050/0042,FALSE,FALSE
050/0046,TRUE,FALSE
053/0184,TRUE,FALSE
053/0195,TRUE,FALSE
054/0022,FALSE,TRUE
054/0031,FALSE,TRUE
054/0033,FALSE,TRUE
054/0039,FALSE,TRUE
038/0078,TRUE,FALSE
039/0001,FALSE,FALSE
039/0005,FALSE,FALSE
039/0009,FALSE,TRUE
039/0010,TRUE,FALSE
045/0001,TRUE,FALSE
045/0002,TRUE,FALSE
045/0009,FALSE,FALSE
045/0022,FALSE,TRUE
045/0031,FALSE,TRUE
045/0044,FALSE,FALSE
045/0046,FALSE,TRUE
050/0047,FALSE,TRUE
050/0075,TRUE,FALSE
050/0078,TRUE,FALSE
054/0044,TRUE,FALSE
054/0046,FALSE,TRUE
054/0047,FALSE,TRUE
054/0061,FALSE,TRUE
054/0065,TRUE,FALSE
039/0011,TRUE,FALSE
039/0018,TRUE,FALSE
039/0021,FALSE,FALSE
039/0023,FALSE,FALSE
039/0031,FALSE,TRUE
039/0033,TRUE,FALSE
039/0036,TRUE,FALSE
039/0038,FALSE,TRUE
039/0041,TRUE,FALSE
039/0049,FALSE,TRUE
045/0056,FALSE,FALSE
045/0059,TRUE,FALSE
045/0060,TRUE,FALSE
045/0065,TRUE,FALSE
045/0069,TRUE,FALSE
045/0084,TRUE,FALSE
045/0090,FALSE,TRUE
050/0113,FALSE,FALSE
050/0116,TRUE,FALSE
050/0119,FALSE,TRUE
050/0120,FALSE,TRUE
050/0126,FALSE,TRUE
050/0128,FALSE,TRUE
039/0060,TRUE,FALSE
039/0067,TRUE,FALSE
039/0069,TRUE,FALSE
039/0074,TRUE,FALSE
039/0083,TRUE,FALSE
040/0001,TRUE,FALSE
040/0002,FALSE,TRUE
040/0008,FALSE,TRUE
045/0102,FALSE,FALSE
045/0103,FALSE,TRUE
046/0008,TRUE,FALSE
046/0012,TRUE,FALSE
046/0014,FALSE,FALSE
046/0015,FALSE,FALSE
105/0054,FALSE,TRUE
105/0055,TRUE,FALSE
105/0065,FALSE,TRUE
105/0066,TRUE,FALSE
105/0070,TRUE,FALSE
105/0080,TRUE,FALSE
115/0002,FALSE,TRUE
115/0007,FALSE,FALSE
115/0012,FALSE,TRUE
115/0015,FALSE,TRUE
123/0028,TRUE,FALSE
123/0059,FALSE,TRUE
123/0061,FALSE,TRUE
124/0002,FALSE,TRUE
098/0004,FALSE,FALSE
098/0006,FALSE,TRUE
098/0008,FALSE,TRUE
106/0008,FALSE,TRUE
106/0010,FALSE,TRUE
115/0025,FALSE,TRUE
115/0033,FALSE,TRUE
115/0036,FALSE,TRUE
124/0007,TRUE,FALSE
124/0020,FALSE,TRUE
098/0011,TRUE,FALSE
098/0018,FALSE,FALSE
098/0019,FALSE,TRUE
107/0017,FALSE,TRUE
107/0021,FALSE,FALSE
107/0029,FALSE,TRUE
107/0041,TRUE,FALSE
107/0047,FALSE,FALSE
115/0044,FALSE,TRUE
115/0045,FALSE,TRUE
115/0046,FALSE,FALSE
115/0051,FALSE,TRUE
125/0017,FALSE,TRUE
125/0025,TRUE,FALSE
099/0002,FALSE,TRUE
099/0003,TRUE,FALSE
099/0013,FALSE,TRUE
099/0015,FALSE,TRUE
099/0021,FALSE,TRUE
099/0023,TRUE,FALSE
108/0003,FALSE,FALSE
108/0018,FALSE,TRUE
108/0022,TRUE,FALSE
115/0054,TRUE,FALSE
115/0055,FALSE,TRUE
115/0056,FALSE,FALSE
115/0061,TRUE,FALSE
115/0062,FALSE,TRUE
115/0063,TRUE,FALSE
115/0064,FALSE,TRUE
115/0069,TRUE,FALSE
115/0076,FALSE,TRUE
125/0040,FALSE,TRUE
125/0054,TRUE,FALSE
125/0095,FALSE,FALSE
099/0027,FALSE,FALSE
099/0032,FALSE,TRUE
099/0034,FALSE,TRUE
099/0043,FALSE,FALSE
099/0046,TRUE,FALSE
108/0023,FALSE,FALSE
108/0024,FALSE,TRUE
108/0027,FALSE,TRUE
108/0029,TRUE,FALSE
108/0032,TRUE,FALSE
109/0001,TRUE,FALSE
109/0002,TRUE,FALSE
109/0007,TRUE,FALSE
115/0113,FALSE,TRUE
126/0022,TRUE,FALSE
126/0029,FALSE,TRUE
126/0033,FALSE,FALSE
126/0034,FALSE,TRUE
099/0048,FALSE,TRUE
099/0050,FALSE,TRUE
100/0005,FALSE,TRUE
109/0010,TRUE,FALSE
109/0012,FALSE,TRUE
109/0017,TRUE,FALSE
109/0026,FALSE,TRUE
109/0027,FALSE,FALSE
116/0001,FALSE,TRUE
116/0004,TRUE,FALSE
116/0014,FALSE,TRUE
116/0015,FALSE,TRUE
116/0019,FALSE,TRUE
116/0025,TRUE,FALSE
094/0019,TRUE,FALSE
094/0033,FALSE,TRUE
100/0007,TRUE,FALSE
100/0009,TRUE,FALSE
100/0021,FALSE,FALSE
100/0035,TRUE,FALSE
100/0048,FALSE,FALSE
109/0029,FALSE,TRUE
109/0030,FALSE,TRUE
109/0043,FALSE,TRUE
109/0048,TRUE,FALSE
116/0026,FALSE,TRUE
116/0032,FALSE,TRUE
116/0036,TRUE,FALSE
116/0038,FALSE,TRUE
116/0040,TRUE,FALSE
117/0001,TRUE,FALSE
094/0043,FALSE,TRUE
094/0046,FALSE,TRUE
100/0072,FALSE,TRUE
101/0004,FALSE,FALSE
101/0007,TRUE,FALSE
101/0014,TRUE,FALSE
101/0019,TRUE,FALSE
110/0001,TRUE,FALSE
110/0002,TRUE,FALSE
110/0010,TRUE,FALSE
110/0012,TRUE,FALSE
117/0008,FALSE,TRUE
118/0001,FALSE,TRUE
118/0002,FALSE,TRUE
118/0005,FALSE,TRUE
118/0008,TRUE,FALSE
094/0071,FALSE,TRUE
094/0078,TRUE,FALSE
101/0023,FALSE,TRUE
102/0001,TRUE,FALSE
102/0004,TRUE,FALSE
110/0016,TRUE,FALSE
110/0022,TRUE,FALSE
110/0024,FALSE,TRUE
110/0025,FALSE,TRUE
110/0033,FALSE,TRUE
118/0011,TRUE,FALSE
118/0014,FALSE,TRUE
118/0021,TRUE,FALSE
118/0026,TRUE,FALSE
095/0030,TRUE,FALSE
102/0015,FALSE,TRUE
102/0016,TRUE,FALSE
102/0022,FALSE,TRUE
102/0026,TRUE,FALSE
102/0030,FALSE,TRUE
102/0033,FALSE,TRUE
102/0039,FALSE,FALSE
102/0041,FALSE,TRUE
110/0034,FALSE,TRUE
110/0041,TRUE,FALSE
111/0002,TRUE,FALSE
111/0006,FALSE,FALSE
111/0013,FALSE,TRUE
111/0015,TRUE,FALSE
118/0044,TRUE,FALSE
118/0046,FALSE,TRUE
118/0053,TRUE,FALSE
118/0059,FALSE,TRUE
118/0068,FALSE,TRUE
118/0070,FALSE,TRUE
096/0006,FALSE,FALSE
096/0013,TRUE,FALSE
103/0001,TRUE,FALSE
103/0007,FALSE,TRUE
111/0016,TRUE,FALSE
111/0021,FALSE,FALSE
111/0029,TRUE,FALSE
111/0033,TRUE,FALSE
111/0037,TRUE,FALSE
111/0038,FALSE,FALSE
111/0041,FALSE,TRUE
118/0075,FALSE,TRUE
119/0003,FALSE,FALSE
119/0006,TRUE,FALSE
119/0007,TRUE,FALSE
119/0011,TRUE,FALSE
096/0023,FALSE,TRUE
096/0025,FALSE,TRUE
096/0029,FALSE,TRUE
103/0009,FALSE,TRUE
103/0011,FALSE,TRUE
103/0012,FALSE,FALSE
103/0013,FALSE,TRUE
103/0024,TRUE,FALSE
103/0025,FALSE,TRUE
103/0042,FALSE,TRUE
111/0055,TRUE,FALSE
111/0057,TRUE,FALSE
112/0002,FALSE,TRUE
112/0003,FALSE,TRUE
112/0005,FALSE,FALSE
112/0009,FALSE,TRUE
119/0013,TRUE,FALSE
119/0027,FALSE,TRUE
119/0037,FALSE,TRUE
119/0044,TRUE,FALSE
096/0034,FALSE,TRUE
096/0042,TRUE,FALSE
096/0043,FALSE,FALSE
103/0043,TRUE,FALSE
103/0049,FALSE,TRUE
103/0057,FALSE,TRUE
103/0058,FALSE,TRUE
103/0076,FALSE,TRUE
104/0004,FALSE,FALSE
112/0014,TRUE,FALSE
112/0015,FALSE,TRUE
113/0003,FALSE,TRUE
113/0005,FALSE,FALSE
113/0007,FALSE,TRUE
113/0010,FALSE,TRUE
113/0013,TRUE,FALSE
113/0017,FALSE,FALSE
120/0010,FALSE,FALSE
121/0010,TRUE,FALSE
097/0004,FALSE,TRUE
097/0005,TRUE,FALSE
104/0006,FALSE,FALSE
104/0010,FALSE,TRUE
104/0016,FALSE,TRUE
104/0032,FALSE,FALSE
113/0026,TRUE,FALSE
113/0037,FALSE,FALSE
113/0042,FALSE,TRUE
113/0047,FALSE,TRUE
122/0006,TRUE,FALSE
122/0009,TRUE,FALSE
122/0011,FALSE,TRUE
122/0017,FALSE,TRUE
097/0011,FALSE,TRUE
097/0013,TRUE,FALSE
097/0019,TRUE,FALSE
097/0029,FALSE,TRUE
105/0003,FALSE,TRUE
105/0004,TRUE,FALSE
105/0017,FALSE,FALSE
105/0018,FALSE,TRUE
105/0021,FALSE,TRUE
105/0023,FALSE,TRUE
113/0049,FALSE,TRUE
113/0053,FALSE,FALSE
114/0003,FALSE,TRUE
114/0005,FALSE,TRUE
122/0032,TRUE,FALSE
097/0030,TRUE,FALSE
097/0031,TRUE,FALSE
097/0032,TRUE,FALSE
097/0039,TRUE,FALSE
097/0058,FALSE,FALSE
097/0061,TRUE,FALSE
105/0025,FALSE,TRUE
105/0040,FALSE,TRUE
105/0042,FALSE,FALSE
105/0048,FALSE,TRUE
114/0006,FALSE,TRUE
114/0010,FALSE,TRUE
114/0011,FALSE,TRUE
114/0012,TRUE,FALSE
081/0099,TRUE,FALSE
081/0107,TRUE,FALSE
081/0127,FALSE,FALSE
083/0055,FALSE,FALSE
083/0070,TRUE,FALSE
083/0071,TRUE,FALSE
091/0032,FALSE,TRUE
091/0042,FALSE,TRUE
091/0043,FALSE,FALSE
091/0047,FALSE,TRUE
091/0050,TRUE,FALSE
091/0054,TRUE,FALSE
092/0001,FALSE,FALSE
080/0005,FALSE,TRUE
081/0144,TRUE,FALSE
081/0153,TRUE,FALSE
081/0155,FALSE,FALSE
083/0089,TRUE,FALSE
083/0090,FALSE,FALSE
083/0092,TRUE,FALSE
083/0104,FALSE,TRUE
083/0105,FALSE,FALSE
092/0003,TRUE,FALSE
092/0007,TRUE,FALSE
092/0008,TRUE,FALSE
092/0011,TRUE,FALSE
092/0015,FALSE,TRUE
092/0019,FALSE,TRUE
092/0022,FALSE,TRUE
092/0024,TRUE,FALSE
080/0007,FALSE,TRUE
080/0008,TRUE,FALSE
080/0013,TRUE,FALSE
080/0017,TRUE,FALSE
080/0024,TRUE,FALSE
080/0025,FALSE,TRUE
081/0179,TRUE,FALSE
081/0184,TRUE,FALSE
081/0186,FALSE,TRUE
081/0189,FALSE,FALSE
081/0190,FALSE,TRUE
081/0191,FALSE,TRUE
081/0195,FALSE,TRUE
081/0198,FALSE,TRUE
081/0219,TRUE,FALSE
083/0111,FALSE,FALSE
083/0113,TRUE,FALSE
083/0120,FALSE,FALSE
083/0128,FALSE,TRUE
093/0004,FALSE,TRUE
080/0026,TRUE,FALSE
080/0031,FALSE,TRUE
080/0033,TRUE,FALSE
080/0035,TRUE,FALSE
080/0038,FALSE,TRUE
080/0044,TRUE,FALSE
081/0236,TRUE,FALSE
081/0247,TRUE,FALSE
081/0248,TRUE,FALSE
083/0138,TRUE,FALSE
083/0139,TRUE,FALSE
083/0149,TRUE,FALSE
093/0017,FALSE,TRUE
093/0018,FALSE,TRUE
093/0020,TRUE,FALSE
093/0025,FALSE,TRUE
093/0029,TRUE,FALSE
080/0052,TRUE,FALSE
080/0053,FALSE,TRUE
080/0056,TRUE,FALSE
080/0059,FALSE,TRUE
080/0063,FALSE,TRUE
080/0067,TRUE,FALSE
080/0073,TRUE,FALSE
081/0250,TRUE,FALSE
081/0253,FALSE,TRUE
081/0297,TRUE,FALSE
083/0150,TRUE,FALSE
083/0152,FALSE,FALSE
083/0156,FALSE,TRUE
083/0157,FALSE,TRUE
083/0158,FALSE,TRUE
083/0161,FALSE,TRUE
093/0034,FALSE,TRUE
093/0035,TRUE,FALSE
094/0001,FALSE,TRUE
094/0008,TRUE,FALSE
080/0078,FALSE,TRUE
080/0079,TRUE,FALSE
080/0086,FALSE,FALSE
082/0017,FALSE,TRUE
082/0018,FALSE,TRUE
083/0191,TRUE,FALSE
083/0226,FALSE,TRUE
077/0001,TRUE,FALSE
077/0004,FALSE,FALSE
077/0015,FALSE,TRUE
080/0099,FALSE,FALSE
080/0103,FALSE,TRUE
080/0113,FALSE,FALSE
080/0115,FALSE,TRUE
080/0120,FALSE,TRUE
082/0019,FALSE,TRUE
082/0028,FALSE,FALSE
082/0032,FALSE,TRUE
082/0036,FALSE,FALSE
084/0007,FALSE,TRUE
084/0013,FALSE,TRUE
084/0018,FALSE,TRUE
077/0026,TRUE,FALSE
077/0034,TRUE,FALSE
077/0039,FALSE,TRUE
077/0042,FALSE,FALSE
077/0047,FALSE,TRUE
077/0050,TRUE,FALSE
077/0052,TRUE,FALSE
080/0126,FALSE,TRUE
080/0128,TRUE,FALSE
080/0157,TRUE,FALSE
080/0161,TRUE,FALSE
080/0163,FALSE,TRUE
080/0168,TRUE,FALSE
080/0175,FALSE,TRUE
082/0038,FALSE,TRUE
082/0051,FALSE,FALSE
082/0054,FALSE,TRUE
082/0057,FALSE,TRUE
082/0060,FALSE,TRUE
084/0024,TRUE,FALSE
084/0040,TRUE,FALSE
084/0046,FALSE,TRUE
084/0049,FALSE,TRUE
077/0060,FALSE,TRUE
077/0062,FALSE,TRUE
077/0087,TRUE,FALSE
080/0176,FALSE,TRUE
080/0179,FALSE,TRUE
080/0181,FALSE,TRUE
080/0192,FALSE,FALSE
080/0195,TRUE,FALSE
082/0079,TRUE,FALSE
082/0080,TRUE,FALSE
082/0086,TRUE,FALSE
082/0088,FALSE,FALSE
082/0098,TRUE,FALSE
082/0099,TRUE,FALSE
082/0100,TRUE,FALSE
084/0059,FALSE,TRUE
084/0063,FALSE,TRUE
084/0080,TRUE,FALSE
078/0004,FALSE,TRUE
078/0008,TRUE,FALSE
078/0018,TRUE,FALSE
080/0218,FALSE,FALSE
080/0226,FALSE,TRUE
080/0228,FALSE,TRUE
080/0240,FALSE,FALSE
082/0114,FALSE,FALSE
082/0115,TRUE,FALSE
082/0117,FALSE,TRUE
082/0118,TRUE,FALSE
082/0120,FALSE,TRUE
082/0129,FALSE,TRUE
082/0130,FALSE,TRUE
082/0141,FALSE,TRUE
082/0143,FALSE,TRUE
082/0144,TRUE,FALSE
085/0001,TRUE,FALSE
085/0002,FALSE,TRUE
085/0005,FALSE,TRUE
086/0001,FALSE,TRUE
078/0031,FALSE,FALSE
078/0053,TRUE,FALSE
078/0065,TRUE,FALSE
080/0245,FALSE,FALSE
080/0247,FALSE,TRUE
080/0248,FALSE,TRUE
080/0270,TRUE,FALSE
080/0276,TRUE,FALSE
080/0286,TRUE,FALSE
082/0151,FALSE,TRUE
082/0153,TRUE,FALSE
082/0158,FALSE,TRUE
082/0164,TRUE,FALSE
082/0167,FALSE,FALSE
082/0172,FALSE,TRUE
086/0006,FALSE,TRUE
086/0017,FALSE,TRUE
087/0002,FALSE,TRUE
087/0006,TRUE,FALSE
079/0001,TRUE,FALSE
079/0014,FALSE,TRUE
079/0018,FALSE,FALSE
080/0291,FALSE,TRUE
080/0300,FALSE,TRUE
080/0304,FALSE,FALSE
080/0305,FALSE,FALSE
080/0310,FALSE,TRUE
080/0311,TRUE,FALSE
080/0316,FALSE,TRUE
082/0174,FALSE,TRUE
082/0176,TRUE,FALSE
082/0178,FALSE,TRUE
082/0183,TRUE,FALSE
082/0189,TRUE,FALSE
082/0191,TRUE,FALSE
082/0192,FALSE,FALSE
082/0193,FALSE,TRUE
082/0194,FALSE,TRUE
082/0195,FALSE,TRUE
087/0012,FALSE,TRUE
087/0018,TRUE,FALSE
088/0010,FALSE,FALSE
088/0019,TRUE,FALSE
079/0025,TRUE,FALSE
079/0026,TRUE,FALSE
079/0027,FALSE,TRUE
079/0041,TRUE,FALSE
079/0043,FALSE,TRUE
079/0045,TRUE,FALSE
080/0321,FALSE,TRUE
080/0324,FALSE,TRUE
080/0335,TRUE,FALSE
080/0345,TRUE,FALSE
082/0197,TRUE,FALSE
082/0204,FALSE,TRUE
082/0205,FALSE,TRUE
082/0206,FALSE,FALSE
082/0207,FALSE,FALSE
082/0209,FALSE,TRUE
082/0213,FALSE,FALSE
089/0030,TRUE,FALSE
079/0048,TRUE,FALSE
079/0050,TRUE,FALSE
079/0051,TRUE,FALSE
079/0068,FALSE,TRUE
079/0071,FALSE,TRUE
079/0085,FALSE,TRUE
080/0346,FALSE,TRUE
080/0348,TRUE,FALSE
080/0349,TRUE,FALSE
080/0409,TRUE,FALSE
082/0230,TRUE,FALSE
082/0237,FALSE,TRUE
082/0257,TRUE,FALSE
082/0271,TRUE,FALSE
090/0004,TRUE,FALSE
090/0008,FALSE,FALSE
090/0015,FALSE,FALSE
090/0018,FALSE,TRUE
090/0022,FALSE,FALSE
079/0087,FALSE,FALSE
079/0089,FALSE,FALSE
079/0091,TRUE,FALSE
079/0102,TRUE,FALSE
079/0111,FALSE,TRUE
079/0113,FALSE,FALSE
081/0001,TRUE,FALSE
081/0007,FALSE,FALSE
081/0008,FALSE,TRUE
081/0010,FALSE,TRUE
081/0019,FALSE,TRUE
083/0017,TRUE,FALSE
083/0022,FALSE,TRUE
090/0025,TRUE,FALSE
090/0028,FALSE,TRUE
091/0001,FALSE,TRUE
091/0002,FALSE,FALSE
091/0006,FALSE,TRUE
079/0117,TRUE,FALSE
079/0119,TRUE,FALSE
079/0125,TRUE,FALSE
079/0126,FALSE,TRUE
079/0127,FALSE,TRUE
079/0128,FALSE,TRUE
081/0020,TRUE,FALSE
081/0024,FALSE,TRUE
081/0044,FALSE,FALSE
081/0046,FALSE,FALSE
083/0029,FALSE,TRUE
083/0035,TRUE,FALSE
083/0040,TRUE,FALSE
083/0041,FALSE,TRUE
083/0042,FALSE,TRUE
083/0054,TRUE,FALSE
091/0007,TRUE,FALSE
091/0008,FALSE,TRUE
091/0021,FALSE,TRUE
091/0026,FALSE,TRUE
091/0027,TRUE,FALSE
091/0028,TRUE,FALSE
079/0133,TRUE,FALSE
079/0139,TRUE,FALSE
079/0140,FALSE,TRUE
079/0143,FALSE,TRUE
079/0146,FALSE,TRUE
081/0058,FALSE,TRUE
081/0067,FALSE,TRUE
081/0072,FALSE,FALSE
081/0093,TRUE,FALSE
081/0097,FALSE,TRUE
166/0058,TRUE,FALSE
166/0066,FALSE,TRUE
166/0090,FALSE,FALSE
166/0092,FALSE,TRUE
166/0093,TRUE,FALSE
166/0094,FALSE,FALSE
