HOLDING_CODE,ITEM1,ITEM2,ITEM14,ITEM40,ITEM41,ITEM46,ITEM47,ITEM48,ITEM49,ITEM50,ITEM84,ITEM85,ITEM86,ITEM87,ITEM94,ITEM95,ITEM96,ITEM145,ITEM157,ITEM170,ITEM171,ITEM177,ITEM178,ITEM179,ITEM182,ITEM183,ITEM184,ITEM200,ITEM1714,ITEM1715,ITEM1716,ITEM1717,ITEM1718,ITEM1719,ITEM100,ITEM101,ITEM102,ITEM103,ITEM104,ITEM105,ITEM106,ITEM107,ITEM108,ITEM109,ITEM110,ITEM111,ITEM112,ITEM113,ITEM114,ITEM115,ITEM116,ITEM117,ITEM118,ITEM119,ITEM120,ITEM121,ITEM122,group,group1,ITEM42,ITEM43,ITEM44,ITEM45,ITEM16,ITEM18,ITEM17,ITEM20,cattle_dairy,cattle_beef,calf_dairy,calf_beef,service_bull,breeder_dairy,breeder_beef,cattle_other,barley,oats,grass,roughGraz,area
005/0047,0,42.8,14.29,87.65,0,180.5,3.2,0,1.2,184.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,2,0,0,0,0,0,0,107,0,24,0,14,0,0,4,0,12,0,0,0,62,0,0,37,34,18,34,43,389,1,5,43.920000000000002,0.000000000000000,48.93,0.000000000000000,0,51.68,0,12.79,0,157,61,68,4,0,0,111,51.68,12.79,92.85,3.2,184.9
005/0049,0,0,0,12.84,0,65.87,0,0,0.54,66.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,62,0,5,0,12,0,0,1,1,0,0,0,0,15,1,0,26,20,13,25,21,202,2,NA,16.750000000000000,0.000000000000000,23.94,12.340000000000000,0,9.9,0,2.94,0,79,34,45,2,1,0,41,9.9,2.94,53.03,0,66.41
005/0050,0,48,0,107.42,0,204.33,3.01,0,3.36,210.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,2,0,0,0,0,36,0,104,0,14,0,0,3,2,0,0,0,0,0,0,9,4,18,16,54,48,308,2,NA,16.520000000000000,0.000000000000000,80.39,0.000000000000000,0,80.62,0,0,0,154,64,72,5,0,9,4,80.62,0,96.91,3.01,210.7
005/0053,0,9.98,0,5.74,0,18.73,0.67,0,0.4,19.8,0,0,0,0,0,0,0,94,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,1,0,0,0,0,0,8,0,1,6,6,1,5,9,60,3,NA,7.940000000000000,0.000000000000000,2.75,2.300000000000000,0,4.54,0,0,0,23,10,11,1,0,1,14,4.54,0,12.99,0.67,19.8
005/0054,0,0,10.64,64.77,0,84.63,0,0,2.28,86.91,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,4,0,0,0,51,3,NA,6.480000000000000,0.000000000000000,13.38,0.000000000000000,0,17.28,0,0,0,0,0,4,0,0,0,47,17.28,0,19.86,0,86.91
005/0055,0,0,0,0,0,11.4,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,15,0,0,1,0,5,0,0,29,3,NA,0.000000000000000,8.000000000000000,0,3.400000000000000,0,0,0,0,0,8,5,0,0,0,0,19,0,0,11.4,0,11.4
005/0068,146.26,21.14,0,0,0,81,86.4,0,0,167.4,0,0,0,0,0,0,0,0,0,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,2,17,3,NA,0.000000000000000,0.000000000000000,0,81.000000000000000,0,0,0,0,0,2,11,0,0,0,0,4,0,0,81,86.4,167.4
005/0070,0,3.17,0,6.58,0,22.88,12.62,0,0,35.5,0,0,0,0,0,0,0,157,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,1,5,0,0,7,5,4,5,3,51,3,NA,6.580000000000000,0.000000000000000,7.13,2.590000000000000,0,4.58,0,0,0,22,7,10,0,0,0,13,4.58,0,16.3,12.62,35.5
005/0073,0,15.41,0,18.62,0,79.11,11.37,0,3.42,93.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,44,0,18,0,3,0,0,3,0,0,0,7,3,22,0,2,18,12,11,25,15,183,2,NA,13.850000000000000,3.050000000000000,0,43.590000000000003,0,14.1,0,0,0,68,26,37,3,0,9,43,14.1,0,60.49,11.37,93.9
005/0074,0,5.79,0,24.91,0,60.54,10.29,0,0,70.83,0,0,0,0,0,0,0,80,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,43,0,14,0,1,0,0,2,0,12,0,0,3,22,0,6,16,6,4,16,16,161,2,NA,12.859999999999999,0.000000000000000,15.72,7.050000000000000,0,21.74,0,0,0,73,20,22,2,0,6,53,21.74,0,35.63,10.29,70.83
005/0075,21.27,68.24,9.93,143.94,0,178.93,2.47,0,3.7,185.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,42,0,0,40,0,0,0,0,111,3,NA,11.970000000000001,0.000000000000000,19.97,3.050000000000000,18.11,39.73,0,0,0,29,0,0,0,0,0,111,57.84,0,34.99,2.47,185.1
005/0076,0,8.9,0,9.5,0,51.9,5.9,0,0.2,58,0,0,0,0,0,0,0,212,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,38,0,10,0,1,0,0,1,0,0,0,0,0,13,0,0,14,10,17,11,14,129,2,NA,16.199999999999999,0.000000000000000,5.2,21.000000000000000,0,9.5,0,0,0,49,31,21,1,0,0,27,9.5,0,42.4,5.9,58
005/0078,0,0,0,0,0,26.7,0,0,0,26.7,0,0,0,0,0,0,0,0,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,17,3,NA,2.800000000000000,8.000000000000000,9.3,6.600000000000001,0,0,0,0,0,8,5,0,0,0,0,4,0,0,26.7,0,26.7
005/0083,0,35.8,0,9.2,0,38.3,0,0,0.4,38.7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,8,6,11,78,3,NA,3.750000000000000,5.850000000000001,0,19.500000000000000,0,9.2,0,0,0,39,19,15,0,0,0,8,9.2,0,29.1,0,38.7
005/0088,0,0,0,9.17,0,36.81,38.6,0,0.16,75.57,0,0,0,0,0,0,0,151,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,7,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,2,3,3,29,3,NA,6.840000000000000,2.760000000000000,0,18.039999999999999,0,7.19,0,1.98,2,12,5,3,0,0,7,0,7.19,1.98,27.64,38.6,75.57
006/0006,20.1,0,29.4,159.8,0,170,0,2,2.5,174.5,0,0,0,0,0,0,0,229,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,0,1,0,37,0,0,44,0,0,0,0,3,1,27,0,117,3,NA,0.000000000000000,2.600000000000000,6.1,1.500000000000000,65.2,0,0,0,0,85,1,30,1,0,0,81,65.2,0,10.2,0,174.5
006/0008,0,0,0,11.2,0,42,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,45,3,NA,0.000000000000000,0.000000000000000,30.8,0.000000000000000,0,6.8,0,0,0,0,0,0,0,0,0,45,6.8,0,30.8,0,42
006/0011,0,0,2.38,42.17,0,48.89,0,0,0,48.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,3,NA,6.720000000000000,0.000000000000000,0,0.000000000000000,0,0,0,0,1,1,0,0,0,0,1,1,0,0,6.72,0,48.89
006/0013,0,0,0,0.97,0,6.36,0,0,0.14,6.5,0,0,0,0,0,0,1,36,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,3,NA,2.220000000000000,0.000000000000000,3.17,0.000000000000000,0,0,0,0,0,4,3,1,0,0,0,0,0,0,5.39,0,6.5
006/0015,0,13.96,0,6.86,0,17.84,0,0,0.36,18.2,0,0,0,0,0,0,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,10,0,0,0,47,3,NA,8.980000000000000,0.000000000000000,2,0.000000000000000,0,4.86,0,0,0,0,0,10,0,0,0,37,4.86,0,10.98,0,18.2
006/0018,0,6.47,0,20.64,0,85.8,0,0,0,85.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,80,2,1,0,18,0,26,0,2,0,0,0,0,0,0,24,0,0,0,13,6,20,192,2,NA,19.830000000000002,10.930000000000000,2.42,31.980000000000000,0,15.79,0,0,125,2,33,6,2,24,0,0,15.79,0,65.16,0,85.8
006/0025,0,0,0,18.5,0,62.3,2.8,0,0.6,65.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,30,0,1,0,54,0,4,0,0,0,3,4,104,3,NA,15.700000000000001,0.000000000000000,28.1,0.000000000000000,0,14.1,0,0,0,38,4,3,0,0,5,84,14.1,0,43.8,2.8,65.7
006/0033,0,0,0,69.03,0,188.25,0,25.91,0,214.16,0,0,0,0,0,0,0,420,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,75,0,30,0,1,0,0,3,0,0,0,0,0,1,0,0,31,8,9,28,30,216,2,NA,8.750000000000000,32.730000000000004,0,77.739999999999995,0,28.75,0,0,0,106,39,36,3,0,0,32,28.75,0,119.22,0,214.16
006/0038,0,0,0,63.11,0,126.41,0,0,1.29,127.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,62,0,0,5,0,0,0,0,104,3,NA,26.530000000000001,0.000000000000000,15.97,20.800000000000001,0,49.06,0,0,0,37,0,0,0,0,0,104,49.06,0,63.3,0,127.7
006/0044,0,0,0,29.16,0,64.72,0,0,0,64.72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,23,22,0,0,110,3,NA,11.440000000000000,0.000000000000000,24.12,0.000000000000000,0,5.57,0,10.27,0,62,22,23,3,0,0,0,5.57,10.27,35.56,0,64.72
006/0045,0,10.5,0,22.7,0,45.5,0,0,0,45.5,0,0,0,0,0,0,0,318,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47,3,NA,2.980000000000000,0.000000000000000,16.8,3.020000000000000,0,13.2,0,0,0,0,0,0,0,0,0,47,13.2,0,22.8,0,45.5
006/0047,0,0,0,20.2,0,59.5,0.8,0,0.6,60.9,0,0,0,0,0,0,0,101,0,10,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,19,0,9,0,0,0,0,0,0,2,0,0,0,31,0,4,11,0,0,9,10,95,3,NA,12.200000000000001,0.000000000000000,19.9,7.200000000000000,0,17,0,0,0,30,10,9,0,0,4,44,17,0,39.3,0.8,60.9
006/0061,0,8.62,7.64,110.64,0,195,0,4,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,2,0,0,0,0,0,94,0,0,0,19,0,0,4,0,0,0,0,0,68,0,0,21,0,0,46,49,301,2,NA,26.000000000000000,0.000000000000000,58.36,0.000000000000000,0,81,0,0,0,113,49,46,4,0,0,89,81,0,84.36,0,200
006/0062,0,18.77,0,82.66,0,195.73,44,0,4.17,243.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,92,0,36,0,15,0,0,8,1,0,0,10,1,46,0,12,40,23,19,48,47,398,1,5,26.699999999999999,29.800000000000001,0,56.570000000000000,0,56.12,0,7.6,0,144,66,71,9,0,22,87,56.12,7.6,113.07,44,243.9
006/0075,0,0,19.63,167.29,0,269.97,0,15.07,8.18,293.22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,25,0,0,0,0,0,0,1,0,0,0,15,0,14,0,0,14,3,1,12,7,92,3,NA,0.000000000000000,28.879999999999999,0,73.799999999999997,15.77,0,0,22.63,0,25,8,15,1,0,15,28,15.77,22.63,102.68,0,293.22
006/0104,0,0,0,0,0,3.13,0,0,0,3.13,0,0,0,0,0,0,0,49,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,NA,0.000000000000000,0.000000000000000,3.13,0.000000000000000,0,0,0,0,0,3,0,0,0,0,2,0,0,0,3.13,0,3.13
007/0002,0,0,0,90.49,0,198.96,0,0.94,0,199.9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,1,0,0,0,154,0,0,0,54,0,0,0,2,0,11,0,0,0,64,15,0,25,35,26,23,37,446,1,2,36.020000000000003,2.970000000000000,63.74,5.740000000000000,0,68.52,0,0,208,11,63,58,2,15,0,100,68.52,0,108.47,0,199.9
007/0010,0,23.1,19.24,115.73,0,142.83,17.77,0,2.24,162.84,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,26,3,NA,8.620000000000001,0.000000000000000,18.48,0.000000000000000,40.28,30.45,0,0,0,0,0,0,0,0,0,26,70.73,0,27.1,17.77,162.84
007/0017,0,0,0,30.11,0,65.78,0,0,2.42,68.2,0,0,0,0,0,0,0,143,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,65,0,0,0,0,73,3,NA,16.490000000000002,0.000000000000000,9.87,9.310000000000001,7.52,16.73,0,0,0,8,0,0,0,0,0,73,24.25,0,35.67,0,68.2
007/0018,0,12.5,0,3.5,0,11,0,0,0.5,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,42,3,NA,5.500000000000000,0.000000000000000,2,0.000000000000000,0,3.5,0,0,0,0,0,0,0,0,0,42,3.5,0,7.5,0,11.5
007/0019,0,0,0,40.1,0,40.1,0,0,0.1,40.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,9,0,4,0,0,0,0,0,90,0,0,0,0,0,0,2,0,0,0,0,0,35,0,0,45,0,0,43,46,261,2,NA,0.000000000000000,0.000000000000000,0,0.000000000000000,10,22.1,0,0,0,90,46,43,2,0,0,80,32.1,0,0,0,40.2
007/0020,0,0,0,10.9,0,34,0,0,0,34,0,0,0,0,0,0,1,0,0,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,2,6,4,37,3,NA,8.900000000000000,0.000000000000000,0,14.200000000000001,0,10.9,0,0,0,21,6,10,0,0,0,0,10.9,0,23.1,0,34
007/0024,0,0,0,24.52,0,102.14,0,0,3.96,106.1,0,0,0,0,0,0,1,9,0,3,0,1,0,0,0,0,1,1,0,1,0,0,0,0,104,0,14,0,9,0,15,0,2,0,0,0,0,0,0,15,0,0,0,19,0,18,196,2,NA,41.390000000000001,1.610000000000000,27.13,7.490000000000000,0,19.99,0,0,142,0,37,0,2,15,0,0,19.99,0,77.62,0,106.1
007/0030,0,0,4.8,26.6,0,137.7,0,0,1.4,139.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,120,0,15,0,34,0,10,0,1,0,0,0,0,0,0,46,0,0,45,38,0,30,339,2,NA,41.070000000000000,0.000000000000000,61.93,8.100000000000000,0,19.04,0,0,179,0,68,45,1,46,0,0,19.04,0,111.1,0,139.1
007/0031,0,0,0,22.83,0,92.65,0,0,3.95,96.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,90,0,170,0,25,0,0,2,0,0,0,0,0,0,0,0,0,80,80,90,0,537,1,5,28.330000000000002,0.000000000000000,41.49,0.000000000000000,7.31,11.49,0,0,0,285,80,170,2,0,0,0,18.8,0,69.82,0,96.6
007/0037,6.07,0,0,57.08,0,199.6,0,12,2.8,214.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,64,0,0,0,9,2,0,0,0,0,0,18,0,0,21,40,30,26,23,296,2,NA,44.320000000000000,2.130000000000000,0,96.070000000000007,0,28.24,0,0,0,136,53,66,2,0,0,39,28.24,0,142.52,0,214.4
007/0040,0,0,0,3.16,0,17.74,0,0,0.55,18.29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,26,0,0,0,1,0,0,0,34,3,NA,0.000000000000000,5.880000000000000,5.87,2.830000000000000,0,3.16,0,0,0,7,0,1,0,0,0,33,3.16,0,14.58,0,18.29
008/0001,9.55,47.2,0,127.93,0,173.03,0,13.6,3,189.63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,0,1,106,0,0,4,37,0,55,0,217,2,NA,17.430000000000000,6.070000000000000,7.29,14.310000000000000,0,72.86,0,0,0,15,0,92,0,0,0,125,72.86,0,45.1,0,189.63
008/0020,0,2,0,12.41,0,46.8,0,0,0,46.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,24,0,3,0,2,0,0,0,1,0,11,0,0,5,22,0,0,18,3,2,3,5,99,3,NA,16.399999999999999,0.000000000000000,2,15.990000000000000,0,11.68,0,0,29,16,7,6,1,0,0,56,11.68,0,34.39,0,46.8
008/0031,11.23,0,0,57.25,0,86.25,0,0,0.45,86.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,38,0,0,0,0,0,0,0,48,3,NA,5.200000000000000,12.900000000000000,8.1,2.800000000000000,0,35.68,0,0,0,10,0,0,0,0,0,48,35.68,0,29,0,86.7
008/0038,12.51,0,19.73,83.27,0,190.2,17.3,12.2,0,219.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,78,0,10,0,11,0,0,0,2,0,0,2,0,0,17,24,0,10,13,13,23,22,225,2,NA,15.670000000000000,35.259999999999998,3.72,52.280000000000001,8.53,45.48,0,0,99,0,35,36,2,26,0,27,54.01,0,106.93,17.3,219.7
008/0042,0,0,0,0,0,4.7,3,0,0.3,8,0,0,0,0,0,0,1,0,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,4,12,3,NA,0.400000000000000,0.300000000000000,1,3.000000000000000,0,0,0,0,0,0,7,2,0,0,1,2,0,0,4.7,3,8
008/0057,0,30.81,13.07,100.55,0,194.4,14.5,4.2,9.3,222.4,0,0,0,0,0,0,0,0,932,0,32,0,0,0,0,0,0,16,0,13,0,0,0,0,0,72,0,19,0,2,0,0,4,0,0,0,1,0,2,0,58,2,0,0,37,35,232,2,NA,27.629999999999999,2.030000000000000,24.03,40.160000000000004,12.12,57.26,0,0,0,93,35,37,4,0,59,4,69.38,0,93.85,14.5,222.4
008/0059,0,0,0,23,0,49.16,1.21,0.55,0.88,51.8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,41,0,0,1,0,0,3,0,55,3,NA,8.199999999999999,0.000000000000000,17.03,0.930000000000000,0,16.15,0,0,0,10,0,3,0,0,0,51,16.15,0,26.16,1.21,51.8
008/0067,0,0,3.61,37.84,0,130.2,0,0,0,130.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,1,0,0,0,0,100,0,15,0,0,0,25,0,2,0,0,0,0,0,0,20,0,0,0,0,20,25,207,2,NA,38.500000000000000,0.000000000000000,53.86,0.000000000000000,0,25.24,0,0,140,0,25,20,2,20,0,0,25.24,0,92.36,0,130.2
008/0070,0,0,0,0,0,16.84,0,0,0,16.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,80,3,NA,0.000000000000000,0.000000000000000,0,16.840000000000000,0,0,0,0,0,0,0,0,0,0,0,80,0,0,16.84,0,16.84
008/0082,6.62,26.8,0,16.14,0,47.33,0,1.03,1.41,49.77,0,0,0,0,0,0,0,867,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,12,0,0,9,9,48,3,NA,14.950000000000001,0.000000000000000,8.96,7.280000000000000,0,5.16,0,0,0,16,9,9,0,0,1,13,5.16,0,31.19,0,49.77
008/0094,0,0,0,43.45,6.01,169.47,185.1,96.1,25,475.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,91,22,14,3,0,4,8,0,4,0,0,0,0,0,2,23,0,0,0,25,15,13,224,2,NA,31.500000000000000,2.200000000000000,19.6,72.719999999999999,0,25.94,0,0,113,29,38,15,4,23,0,2,25.94,0,126.02,185.1,475.67
008/0109,0,0,0,24.3,0,55.92,3.68,0,0,59.6,0,0,0,0,0,0,0,0,2,950,0,1,0,0,0,0,0,1,1,0,0,0,0,0,20,0,16,3,0,0,0,0,0,0,6,8,0,1,18,16,0,4,6,6,4,14,122,3,NA,13.820000000000000,0.000000000000000,9.3,8.500000000000000,0,18.32,0,0,36,10,20,10,0,24,0,29,18.32,0,31.62,3.68,59.6
008/0110,0,0,0,8.5,0,27.77,4.21,0,0,31.98,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,21,0,1,0,0,0,0,77,0,0,0,0,0,0,0,0,0,99,3,NA,7.150000000000000,0.000000000000000,0,12.120000000000001,0,0,0,0,0,22,0,0,0,0,77,0,0,0,19.27,4.21,31.98
008/0112,20.84,0,0,23.84,0,40.83,35.24,0,2.66,78.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,28,0,0,0,49,3,NA,6.410000000000000,0.000000000000000,0,10.580000000000000,0,15.32,0,0,0,21,0,28,0,0,0,21,15.32,0,16.99,35.24,78.73
008/0115,0,6.1,0,34.18,0,90,1.4,0,1.2,92.6,0,0,0,0,0,0,0,438,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,11,0,2,0,0,0,0,2,0,0,0,25,0,0,12,7,0,6,6,84,3,NA,24.820000000000000,0.000000000000000,8.5,22.500000000000000,0,24.45,0,0,0,28,6,13,0,0,0,39,24.45,0,55.82,1.4,92.6
008/0122,0,78.8,0,8.23,0,35,0,0,1.5,36.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,240,0,0,0,0,0,0,0,297,2,NA,16.199999999999999,4.670000000000000,4.4,1.500000000000000,0,5.73,0,0,0,57,0,0,0,0,0,297,5.73,0,26.77,0,36.5
009/0004,0,0,10.34,56.21,0,67.93,0,1,0.8,69.73,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,35,0,0,0,71,3,NA,0.000000000000000,0.000000000000000,11.72,0.000000000000000,0,30.09,0,0,0,0,0,35,0,0,0,36,30.09,0,11.72,0,69.73
009/0007,0,0,0,0,0,2,0,0.55,0,2.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,2,11,3,NA,0.000000000000000,0.000000000000000,0,2.000000000000000,0,0,0,0,0,5,2,2,2,0,0,0,0,0,2,0,2.55
009/0008,0,8.59,0,23.53,0,68.56,0,24.39,0.75,93.7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,34,0,38,0,2,0,0,1,1,0,0,0,0,26,0,2,20,0,0,19,15,158,2,NA,6.980000000000000,0.000000000000000,2.42,35.630000000000003,0,3.27,0,0,0,74,15,19,2,0,2,46,3.27,0,45.03,0,93.7
009/0011,0,0,0,33.81,0,71.31,1.27,0,1,73.58,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,36,0,21,0,3,0,0,4,74,3,NA,0.000000000000000,0.000000000000000,25.42,12.080000000000000,0,23.85,0,0,0,8,4,3,2,0,21,36,23.85,0,37.5,1.27,73.58
009/0023,0,0,0,0,0,12.38,0,0,0.82,13.2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,3,NA,4.900000000000000,0.000000000000000,0,7.480000000000000,0,0,0,0,0,19,0,0,1,0,0,0,0,0,12.38,0,13.2
009/0032,0,0.4,0,1.228,0,6.37,0,0.3,0.13,6.8,0,0,0,0,0,0,0,24,10,60,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5,3,NA,0.540000000000000,0.000000000000000,0,4.602000000000000,0,0,0,0,0,2,1,1,0,0,1,0,0,0,5.142,0,6.8
009/0051,0,9.8,0,1.2,0,5.9,0,0,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,8,4,6,2,1,30,3,NA,3.800000000000000,0.000000000000000,0,0.900000000000000,0,1.2,0,0,0,6,7,6,3,0,0,8,1.2,0,4.7,0,5.9
009/0053,0,291.7,22.08,64.06,0,134.4,31.9,1.4,1.6,169.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,0,4,0,0,1,0,0,76,0,39,0,0,0,0,0,0,6,0,0,0,53,0,0,42,0,0,33,33,282,2,NA,8.840000000000000,0.000000000000000,0,61.500000000000000,22.25,19.73,0,0,0,121,33,33,0,0,0,101,41.98,0,70.34,31.9,169.3
